Index,deltaCac,maxCacThreshold,targetCarrierFreq,LNBTS_id,earfcnDL,Banda,Encargado
"(nan, 'PER')",#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!
"(nan, 'CHO')",#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,Jhonattan
"('ANT.Rio Negro_L3', 'ANT')",15,30,626,524791,3075,2600,Camilo
"('ANT.Rio Negro_T1', 'ANT')",15,30,3075,524791,3225,2600,Camilo
"('ANT.Rio Negro_T1', 'ANT')",15,30,626,524791,3225,2600,Camilo
"('ANT.Rio Negro_T2', 'ANT')",15,30,3075,524791,3225,2600,Camilo
"('ANT.Rio Negro_T2', 'ANT')",15,30,626,524791,3225,2600,Camilo
"('ANT.Rio Negro_T3', 'ANT')",15,30,3075,524791,3225,2600,Camilo
"('ANT.Rio Negro_T3', 'ANT')",15,30,626,524791,3225,2600,Camilo
"('ANT.Rio Negro_M1', 'ANT')",15,30,3075,524791,626,1900,Camilo
"('ANT.Rio Negro_M1', 'ANT')",15,30,3225,524791,626,1900,Camilo
"('ANT.Rio Negro_M2', 'ANT')",15,30,3075,524791,626,1900,Camilo
"('ANT.Rio Negro_M2', 'ANT')",15,30,3225,524791,626,1900,Camilo
"('ANT.Rio Negro_M3', 'ANT')",15,30,3075,524791,626,1900,Camilo
"('ANT.Rio Negro_M3', 'ANT')",15,30,3225,524791,626,1900,Camilo
"('ANT.Rio Negro_M5', 'ANT')",15,30,3075,524791,626,1900,Camilo
"('ANT.Rio Negro_M5', 'ANT')",15,30,3225,524791,626,1900,Camilo
"('MED.Tenche-3_L1', 'MED')",15,30,3225,524994,3075,2600,Jhonattan
"('MED.Tenche-3_L1', 'MED')",15,30,626,524994,3075,2600,Jhonattan
"('MED.Tenche-3_L2', 'MED')",15,30,3225,524994,3075,2600,Jhonattan
"('MED.Tenche-3_L2', 'MED')",15,30,626,524994,3075,2600,Jhonattan
"('MED.Tenche-3_L3', 'MED')",15,30,3225,524994,3075,2600,Jhonattan
"('MED.Tenche-3_L3', 'MED')",15,30,626,524994,3075,2600,Jhonattan
"('MED.Tenche-3_T1', 'MED')",15,30,3075,524994,3225,2600,Jhonattan
"('MED.Tenche-3_T1', 'MED')",15,30,626,524994,3225,2600,Jhonattan
"('MED.Tenche-3_T2', 'MED')",15,30,3075,524994,3225,2600,Jhonattan
"('MED.Tenche-3_T2', 'MED')",15,30,626,524994,3225,2600,Jhonattan
"('MED.Tenche-3_T3', 'MED')",15,30,3075,524994,3225,2600,Jhonattan
"('MED.Tenche-3_T3', 'MED')",15,30,626,524994,3225,2600,Jhonattan
"('MED.Tenche-3_M1', 'MED')",15,30,3075,524994,626,1900,Jhonattan
"('MED.Tenche-3_M1', 'MED')",15,30,3225,524994,626,1900,Jhonattan
"('MED.Tenche-3_M2', 'MED')",15,30,3075,524994,626,1900,Jhonattan
"('MED.Tenche-3_M2', 'MED')",15,30,3225,524994,626,1900,Jhonattan
"('MED.Tenche-3_M3', 'MED')",15,30,3075,524994,626,1900,Jhonattan
"('MED.Tenche-3_M3', 'MED')",15,30,3225,524994,626,1900,Jhonattan
"('MED.Tenche-3_M4', 'MED')",15,30,3075,524994,626,1900,Jhonattan
"('MED.Tenche-3_M4', 'MED')",15,30,3225,524994,626,1900,Jhonattan
"('MED.Hotel Dann_M4', 'MED')",15,30,3075,525404,626,1900,Jhonattan
"('MED.Hotel Dann_M4', 'MED')",15,30,3225,525404,626,1900,Jhonattan
"('MED.Hotel Dann_M6', 'MED')",15,30,3075,525404,626,1900,Jhonattan
"('MED.Hotel Dann_M6', 'MED')",15,30,3225,525404,626,1900,Jhonattan
"('ANT.La Ceja-2_L3', 'ANT')",15,30,3225,524915,3075,2600,Camilo
"('ANT.La Ceja-2_L3', 'ANT')",15,30,626,524915,3075,2600,Camilo
"('ANT.La Ceja-2_T3', 'ANT')",15,30,3075,524915,3225,2600,Camilo
"('ANT.La Ceja-2_T3', 'ANT')",15,30,626,524915,3225,2600,Camilo
"('ANT.La Ceja-2_M3', 'ANT')",15,30,3075,524915,626,1900,Camilo
"('ANT.La Ceja-2_M3', 'ANT')",15,30,3225,524915,626,1900,Camilo
"('MED.Alpujarra_M4', 'MED')",15,30,3075,525252,626,1900,Luis
"('MED.Alpujarra_M4', 'MED')",15,30,3225,525252,626,1900,Luis
"('MED.Aranjuez-2:H2_L1', 'MED')",15,30,3225,525448,3075,2600,German
"('MED.Aranjuez-2:H2_L1', 'MED')",15,30,626,525448,3075,2600,German
"('MED.Aranjuez-2:H2_L2', 'MED')",15,30,3225,525448,3075,2600,German
"('MED.Aranjuez-2:H2_L2', 'MED')",15,30,626,525448,3075,2600,German
"('MED.Aranjuez-2:H2_T1', 'MED')",15,30,3075,525448,3225,2600,German
"('MED.Aranjuez-2:H2_T1', 'MED')",15,30,626,525448,3225,2600,German
"('MED.Aranjuez-2:H2_T2', 'MED')",15,30,3075,525448,3225,2600,German
"('MED.Aranjuez-2:H2_T2', 'MED')",15,30,626,525448,3225,2600,German
"('MED.Aranjuez-2:H2_M1', 'MED')",15,30,3075,525448,626,1900,German
"('MED.Aranjuez-2:H2_M1', 'MED')",15,30,3225,525448,626,1900,German
"('MED.Aranjuez-2:H2_M2', 'MED')",15,30,3075,525448,626,1900,German
"('MED.Aranjuez-2:H2_M2', 'MED')",15,30,3225,525448,626,1900,German
"('MED.P.Nacional_L1', 'MED')",15,30,3225,524530,3075,2600,Luis
"('MED.P.Nacional_L1', 'MED')",15,30,626,524530,3075,2600,Luis
"('MED.P.Nacional_L2', 'MED')",15,30,3225,524530,3075,2600,Luis
"('MED.P.Nacional_L2', 'MED')",15,30,626,524530,3075,2600,Luis
"('MED.P.Nacional_L3', 'MED')",15,30,3225,524530,3075,2600,Luis
"('MED.P.Nacional_L3', 'MED')",15,30,626,524530,3075,2600,Luis
"('MED.P.Nacional_T1', 'MED')",15,30,3075,524530,3225,2600,Luis
"('MED.P.Nacional_T1', 'MED')",15,30,626,524530,3225,2600,Luis
"('MED.P.Nacional_T2', 'MED')",15,30,3075,524530,3225,2600,Luis
"('MED.P.Nacional_T2', 'MED')",15,30,626,524530,3225,2600,Luis
"('MED.P.Nacional_T3', 'MED')",15,30,3075,524530,3225,2600,Luis
"('MED.P.Nacional_T3', 'MED')",15,30,626,524530,3225,2600,Luis
"('MED.P.Nacional_M1', 'MED')",15,30,3075,524530,626,1900,Luis
"('MED.P.Nacional_M1', 'MED')",15,30,3225,524530,626,1900,Luis
"('MED.P.Nacional_M2', 'MED')",15,30,3075,524530,626,1900,Luis
"('MED.P.Nacional_M2', 'MED')",15,30,3225,524530,626,1900,Luis
"('ANT.Caucasia Norte_L1', 'ANT')",15,30,3225,524826,3075,2600,Camilo
"('ANT.Caucasia Norte_L1', 'ANT')",15,30,626,524826,3075,2600,Camilo
"('ANT.Caucasia Norte_L2', 'ANT')",15,30,3225,524826,3075,2600,Camilo
"('ANT.Caucasia Norte_L2', 'ANT')",15,30,626,524826,3075,2600,Camilo
"('ANT.Caucasia Norte_L3', 'ANT')",15,30,3225,524826,3075,2600,Camilo
"('ANT.Caucasia Norte_L3', 'ANT')",15,30,626,524826,3075,2600,Camilo
"('ANT.Caucasia Norte_T1', 'ANT')",15,30,3075,524826,3225,2600,Camilo
"('ANT.Caucasia Norte_T1', 'ANT')",15,30,626,524826,3225,2600,Camilo
"('ANT.Caucasia Norte_T2', 'ANT')",15,30,3075,524826,3225,2600,Camilo
"('ANT.Caucasia Norte_T2', 'ANT')",15,30,626,524826,3225,2600,Camilo
"('ANT.Caucasia Norte_T3', 'ANT')",15,30,3075,524826,3225,2600,Camilo
"('ANT.Caucasia Norte_T3', 'ANT')",15,30,626,524826,3225,2600,Camilo
"('ANT.Caucasia Norte_M1', 'ANT')",15,30,3075,524826,626,1900,Camilo
"('ANT.Caucasia Norte_M1', 'ANT')",15,30,3225,524826,626,1900,Camilo
"('ANT.Caucasia Norte_M2', 'ANT')",15,30,3075,524826,626,1900,Camilo
"('ANT.Caucasia Norte_M2', 'ANT')",15,30,3225,524826,626,1900,Camilo
"('ANT.Caucasia Norte_M3', 'ANT')",15,30,3075,524826,626,1900,Camilo
"('ANT.Caucasia Norte_M3', 'ANT')",15,30,3225,524826,626,1900,Camilo
"('ANT.Caucasia Norte_M4', 'ANT')",15,30,3075,524826,626,1900,Camilo
"('ANT.Caucasia Norte_M4', 'ANT')",15,30,3225,524826,626,1900,Camilo
"('ANT.Via San Jeronimo-1_L1', 'ANT')",15,30,3225,524932,3075,2600,Luis
"('ANT.Via San Jeronimo-1_L1', 'ANT')",15,30,626,524932,3075,2600,Luis
"('ANT.Via San Jeronimo-1_T1', 'ANT')",15,30,3075,524932,3225,2600,Luis
"('ANT.Via San Jeronimo-1_T1', 'ANT')",15,30,626,524932,3225,2600,Luis
"('ANT.Via San Jeronimo-1_M1', 'ANT')",15,30,3075,524932,626,1900,Luis
"('ANT.Via San Jeronimo-1_M1', 'ANT')",15,30,3225,524932,626,1900,Luis
"('ANT.Via San Jeronimo-1_M2', 'ANT')",15,30,3075,524932,626,1900,Luis
"('ANT.Via San Jeronimo-1_M2', 'ANT')",15,30,3225,524932,626,1900,Luis
"('MED.Aldea_L1', 'MED')",15,30,3225,524422,3075,2600,Juan Carlos
"('MED.Aldea_L1', 'MED')",15,30,626,524422,3075,2600,Juan Carlos
"('MED.Aldea_L2', 'MED')",15,30,3225,524422,3075,2600,Juan Carlos
"('MED.Aldea_L2', 'MED')",15,30,626,524422,3075,2600,Juan Carlos
"('MED.Aldea_L3', 'MED')",15,30,3225,524422,3075,2600,Juan Carlos
"('MED.Aldea_L3', 'MED')",15,30,626,524422,3075,2600,Juan Carlos
"('MED.Aldea_T1', 'MED')",15,30,3075,524422,3225,2600,Juan Carlos
"('MED.Aldea_T1', 'MED')",15,30,626,524422,3225,2600,Juan Carlos
"('MED.Aldea_T2', 'MED')",15,30,3075,524422,3225,2600,Juan Carlos
"('MED.Aldea_T2', 'MED')",15,30,626,524422,3225,2600,Juan Carlos
"('MED.Aldea_T3', 'MED')",15,30,3075,524422,3225,2600,Juan Carlos
"('MED.Aldea_T3', 'MED')",15,30,626,524422,3225,2600,Juan Carlos
"('ANT.Maceo-2_L1', 'ANT')",15,30,3225,524881,3075,2600,Luis
"('ANT.Maceo-2_L1', 'ANT')",15,30,626,524881,3075,2600,Luis
"('ANT.Maceo-2_T1', 'ANT')",15,30,3075,524881,3225,2600,Luis
"('ANT.Maceo-2_T1', 'ANT')",15,30,626,524881,3225,2600,Luis
"('ANT.Maceo-2_M1', 'ANT')",15,30,3075,524881,626,1900,Luis
"('ANT.Maceo-2_M1', 'ANT')",15,30,3225,524881,626,1900,Luis
"('ANT.Maceo-2_M2', 'ANT')",15,30,3075,524881,626,1900,Luis
"('ANT.Maceo-2_M2', 'ANT')",15,30,3225,524881,626,1900,Luis
"('MED.Las Mercedes_M5', 'MED')",15,30,3075,525101,626,1900,Jhonattan
"('MED.Las Mercedes_M5', 'MED')",15,30,3225,525101,626,1900,Jhonattan
"('MED.Loma de los Gonzalez_L1', 'MED')",15,30,3225,524981,3075,2600,Jhonattan
"('MED.Loma de los Gonzalez_L1', 'MED')",15,30,626,524981,3075,2600,Jhonattan
"('MED.Loma de los Gonzalez_L2', 'MED')",15,30,3225,524981,3075,2600,Jhonattan
"('MED.Loma de los Gonzalez_L2', 'MED')",15,30,626,524981,3075,2600,Jhonattan
"('MED.Loma de los Gonzalez_L3', 'MED')",15,30,3225,524981,3075,2600,Jhonattan
"('MED.Loma de los Gonzalez_L3', 'MED')",15,30,626,524981,3075,2600,Jhonattan
"('MED.Loma de los Gonzalez_T1', 'MED')",15,30,3075,524981,3225,2600,Jhonattan
"('MED.Loma de los Gonzalez_T1', 'MED')",15,30,626,524981,3225,2600,Jhonattan
"('MED.Loma de los Gonzalez_T2', 'MED')",15,30,3075,524981,3225,2600,Jhonattan
"('MED.Loma de los Gonzalez_T2', 'MED')",15,30,626,524981,3225,2600,Jhonattan
"('MED.Loma de los Gonzalez_T3', 'MED')",15,30,3075,524981,3225,2600,Jhonattan
"('MED.Loma de los Gonzalez_T3', 'MED')",15,30,626,524981,3225,2600,Jhonattan
"('MED.Loma de los Gonzalez_M1', 'MED')",15,30,3075,524981,626,1900,Jhonattan
"('MED.Loma de los Gonzalez_M1', 'MED')",15,30,3225,524981,626,1900,Jhonattan
"('MED.Loma de los Gonzalez_M2', 'MED')",15,30,3075,524981,626,1900,Jhonattan
"('MED.Loma de los Gonzalez_M2', 'MED')",15,30,3225,524981,626,1900,Jhonattan
"('MED.Loma de los Gonzalez_M3', 'MED')",15,30,3075,524981,626,1900,Jhonattan
"('MED.Loma de los Gonzalez_M3', 'MED')",15,30,3225,524981,626,1900,Jhonattan
"('MED.Santillana_M6', 'MED')",15,30,3075,524564,626,1900,Jhonattan
"('MED.Santillana_M6', 'MED')",15,30,3225,524564,626,1900,Jhonattan
"('ANT.Santuario-2_M4', 'ANT')",15,30,3075,525244,626,1900,Luis
"('ANT.Santuario-2_M4', 'ANT')",15,30,3225,525244,626,1900,Luis
"('MED.Clinica Comfenalco_L1', 'MED')",15,30,3225,525405,3075,2600,Jhonattan
"('MED.Clinica Comfenalco_L1', 'MED')",15,30,626,525405,3075,2600,Jhonattan
"('MED.Clinica Comfenalco_L2', 'MED')",15,30,3225,525405,3075,2600,Jhonattan
"('MED.Clinica Comfenalco_L2', 'MED')",15,30,626,525405,3075,2600,Jhonattan
"('MED.Clinica Comfenalco_L3', 'MED')",15,30,3225,525405,3075,2600,Jhonattan
"('MED.Clinica Comfenalco_L3', 'MED')",15,30,626,525405,3075,2600,Jhonattan
"('MED.Clinica Comfenalco_T1', 'MED')",15,30,3075,525405,3225,2600,Jhonattan
"('MED.Clinica Comfenalco_T1', 'MED')",15,30,626,525405,3225,2600,Jhonattan
"('MED.Clinica Comfenalco_T2', 'MED')",15,30,3075,525405,3225,2600,Jhonattan
"('MED.Clinica Comfenalco_T2', 'MED')",15,30,626,525405,3225,2600,Jhonattan
"('MED.Clinica Comfenalco_T3', 'MED')",15,30,3075,525405,3225,2600,Jhonattan
"('MED.Clinica Comfenalco_T3', 'MED')",15,30,626,525405,3225,2600,Jhonattan
"('MED.Clinica Comfenalco_M1', 'MED')",15,30,3075,525405,626,1900,Jhonattan
"('MED.Clinica Comfenalco_M1', 'MED')",15,30,3225,525405,626,1900,Jhonattan
"('MED.Clinica Comfenalco_M2', 'MED')",15,30,3075,525405,626,1900,Jhonattan
"('MED.Clinica Comfenalco_M2', 'MED')",15,30,3225,525405,626,1900,Jhonattan
"('MED.Clinica Comfenalco_M3', 'MED')",15,30,3075,525405,626,1900,Jhonattan
"('MED.Clinica Comfenalco_M3', 'MED')",15,30,3225,525405,626,1900,Jhonattan
"('MED.Mediterraneo_L1', 'MED')",15,30,3225,524523,3075,2600,Jhonattan
"('MED.Mediterraneo_L1', 'MED')",15,30,626,524523,3075,2600,Jhonattan
"('MED.Mediterraneo_L2', 'MED')",15,30,3225,524523,3075,2600,Jhonattan
"('MED.Mediterraneo_L2', 'MED')",15,30,626,524523,3075,2600,Jhonattan
"('MED.Mediterraneo_L3', 'MED')",15,30,3225,524523,3075,2600,Jhonattan
"('MED.Mediterraneo_L3', 'MED')",15,30,626,524523,3075,2600,Jhonattan
"('MED.Mediterraneo_T1', 'MED')",15,30,3075,524523,3225,2600,Jhonattan
"('MED.Mediterraneo_T1', 'MED')",15,30,626,524523,3225,2600,Jhonattan
"('MED.Mediterraneo_T2', 'MED')",15,30,3075,524523,3225,2600,Jhonattan
"('MED.Mediterraneo_T2', 'MED')",15,30,626,524523,3225,2600,Jhonattan
"('MED.Mediterraneo_T3', 'MED')",15,30,3075,524523,3225,2600,Jhonattan
"('MED.Mediterraneo_T3', 'MED')",15,30,626,524523,3225,2600,Jhonattan
"('MED.Mediterraneo_M1', 'MED')",15,30,3075,524523,626,1900,Jhonattan
"('MED.Mediterraneo_M1', 'MED')",15,30,3225,524523,626,1900,Jhonattan
"('MED.Mediterraneo_M2', 'MED')",15,30,3075,524523,626,1900,Jhonattan
"('MED.Mediterraneo_M2', 'MED')",15,30,3225,524523,626,1900,Jhonattan
"('MED.Mediterraneo_M3', 'MED')",15,30,3075,524523,626,1900,Jhonattan
"('MED.Mediterraneo_M3', 'MED')",15,30,3225,524523,626,1900,Jhonattan
"('ANT.Mall Llano Grande_L1', 'ANT')",15,30,3225,524790,3075,2600,Camilo
"('ANT.Mall Llano Grande_L1', 'ANT')",15,30,626,524790,3075,2600,Camilo
"('ANT.Mall Llano Grande_L2', 'ANT')",15,30,3225,524790,3075,2600,Camilo
"('ANT.Mall Llano Grande_L2', 'ANT')",15,30,626,524790,3075,2600,Camilo
"('ANT.Mall Llano Grande_L3', 'ANT')",15,30,3225,524790,3075,2600,Camilo
"('ANT.Mall Llano Grande_L3', 'ANT')",15,30,626,524790,3075,2600,Camilo
"('ANT.Mall Llano Grande_T1', 'ANT')",15,30,3075,524790,3225,2600,Camilo
"('ANT.Mall Llano Grande_T1', 'ANT')",15,30,626,524790,3225,2600,Camilo
"('ANT.Mall Llano Grande_T2', 'ANT')",15,30,3075,524790,3225,2600,Camilo
"('ANT.Mall Llano Grande_T2', 'ANT')",15,30,626,524790,3225,2600,Camilo
"('ANT.Mall Llano Grande_T3', 'ANT')",15,30,3075,524790,3225,2600,Camilo
"('ANT.Mall Llano Grande_T3', 'ANT')",15,30,626,524790,3225,2600,Camilo
"('ANT.Mall Llano Grande_M1', 'ANT')",15,30,3075,524790,626,1900,Camilo
"('ANT.Mall Llano Grande_M1', 'ANT')",15,30,3225,524790,626,1900,Camilo
"('ANT.Mall Llano Grande_M2', 'ANT')",15,30,3075,524790,626,1900,Camilo
"('ANT.Mall Llano Grande_M2', 'ANT')",15,30,3225,524790,626,1900,Camilo
"('ANT.Mall Llano Grande_M3', 'ANT')",15,30,3075,524790,626,1900,Camilo
"('ANT.Mall Llano Grande_M3', 'ANT')",15,30,3225,524790,626,1900,Camilo
"('ANT.Santa Elena-2_L1', 'ANT')",15,30,3225,525447,3075,2600,Camilo
"('ANT.Santa Elena-2_L1', 'ANT')",15,30,626,525447,3075,2600,Camilo
"('ANT.Santa Elena-2_L2', 'ANT')",15,30,3225,525447,3075,2600,Camilo
"('ANT.Santa Elena-2_L2', 'ANT')",15,30,626,525447,3075,2600,Camilo
"('ANT.Santa Elena-2_T1', 'ANT')",15,30,3075,525447,3225,2600,Camilo
"('ANT.Santa Elena-2_T1', 'ANT')",15,30,626,525447,3225,2600,Camilo
"('ANT.Santa Elena-2_T2', 'ANT')",15,30,3075,525447,3225,2600,Camilo
"('ANT.Santa Elena-2_T2', 'ANT')",15,30,626,525447,3225,2600,Camilo
"('MED.Vizcaya-2:H1_L1', 'MED')",15,30,3225,524690,3075,2600,Jhonattan
"('MED.Vizcaya-2:H1_L1', 'MED')",15,30,626,524690,3075,2600,Jhonattan
"('MED.Vizcaya-2:H1_L2', 'MED')",15,30,3225,524690,3075,2600,Jhonattan
"('MED.Vizcaya-2:H1_L2', 'MED')",15,30,626,524690,3075,2600,Jhonattan
"('MED.Vizcaya-2:H1_T1', 'MED')",15,30,3075,524690,3225,2600,Jhonattan
"('MED.Vizcaya-2:H1_T1', 'MED')",15,30,626,524690,3225,2600,Jhonattan
"('MED.Vizcaya-2:H1_T2', 'MED')",15,30,3075,524690,3225,2600,Jhonattan
"('MED.Vizcaya-2:H1_T2', 'MED')",15,30,626,524690,3225,2600,Jhonattan
"('MED.Vizcaya-2:H1_M1', 'MED')",15,30,3075,524690,626,1900,Jhonattan
"('MED.Vizcaya-2:H1_M1', 'MED')",15,30,3225,524690,626,1900,Jhonattan
"('MED.Vizcaya-2:H1_M2', 'MED')",15,30,3075,524690,626,1900,Jhonattan
"('MED.Vizcaya-2:H1_M2', 'MED')",15,30,3225,524690,626,1900,Jhonattan
"('MED.Vizcaya-2:H1_M3', 'MED')",15,30,3075,524690,626,1900,Jhonattan
"('MED.Vizcaya-2:H1_M3', 'MED')",15,30,3225,524690,626,1900,Jhonattan
"('MED.Parque Lleras_M5', 'MED')",15,30,3075,525254,626,1900,Jhonattan
"('MED.Parque Lleras_M5', 'MED')",15,30,3225,525254,626,1900,Jhonattan
"('MED.Caribe_M4', 'MED')",15,30,3075,525258,626,1900,German
"('MED.Caribe_M4', 'MED')",15,30,3225,525258,626,1900,German
"('MED.Estacion Ayura_M4', 'MED')",15,30,3075,525251,626,1900,Juan Carlos
"('MED.Estacion Ayura_M4', 'MED')",15,30,3225,525251,626,1900,Juan Carlos
"('MED.Envigado_M4', 'MED')",15,30,3075,525250,626,1900,Juan Carlos
"('MED.Envigado_M4', 'MED')",15,30,3225,525250,626,1900,Juan Carlos
"('MED.Villa Flora_L1', 'MED')",15,30,3225,525441,3075,2600,German
"('MED.Villa Flora_L1', 'MED')",15,30,626,525441,3075,2600,German
"('MED.Villa Flora_L2', 'MED')",15,30,3225,525441,3075,2600,German
"('MED.Villa Flora_L2', 'MED')",15,30,626,525441,3075,2600,German
"('MED.Villa Flora_L3', 'MED')",15,30,3225,525441,3075,2600,German
"('MED.Villa Flora_L3', 'MED')",15,30,626,525441,3075,2600,German
"('MED.Villa Flora_T1', 'MED')",15,30,3075,525441,3225,2600,German
"('MED.Villa Flora_T1', 'MED')",15,30,626,525441,3225,2600,German
"('MED.Villa Flora_T2', 'MED')",15,30,3075,525441,3225,2600,German
"('MED.Villa Flora_T2', 'MED')",15,30,626,525441,3225,2600,German
"('MED.Villa Flora_T3', 'MED')",15,30,3075,525441,3225,2600,German
"('MED.Villa Flora_T3', 'MED')",15,30,626,525441,3225,2600,German
"('MED.Villa Flora_M1', 'MED')",15,30,3075,525441,626,1900,German
"('MED.Villa Flora_M1', 'MED')",15,30,3225,525441,626,1900,German
"('MED.Villa Flora_M2', 'MED')",15,30,3075,525441,626,1900,German
"('MED.Villa Flora_M2', 'MED')",15,30,3225,525441,626,1900,German
"('MED.Villa Flora_M3', 'MED')",15,30,3075,525441,626,1900,German
"('MED.Villa Flora_M3', 'MED')",15,30,3225,525441,626,1900,German
"('ANT.San Antonio de Pereira_L1', 'ANT')",15,30,3225,524926,3075,2600,Camilo
"('ANT.San Antonio de Pereira_L1', 'ANT')",15,30,626,524926,3075,2600,Camilo
"('ANT.San Antonio de Pereira_L2', 'ANT')",15,30,3225,524926,3075,2600,Camilo
"('ANT.San Antonio de Pereira_L2', 'ANT')",15,30,626,524926,3075,2600,Camilo
"('ANT.San Antonio de Pereira_L3', 'ANT')",15,30,3225,524926,3075,2600,Camilo
"('ANT.San Antonio de Pereira_L3', 'ANT')",15,30,626,524926,3075,2600,Camilo
"('ANT.San Antonio de Pereira_T1', 'ANT')",15,30,3075,524926,3225,2600,Camilo
"('ANT.San Antonio de Pereira_T1', 'ANT')",15,30,626,524926,3225,2600,Camilo
"('ANT.San Antonio de Pereira_T2', 'ANT')",15,30,3075,524926,3225,2600,Camilo
"('ANT.San Antonio de Pereira_T2', 'ANT')",15,30,626,524926,3225,2600,Camilo
"('ANT.San Antonio de Pereira_T3', 'ANT')",15,30,3075,524926,3225,2600,Camilo
"('ANT.San Antonio de Pereira_T3', 'ANT')",15,30,626,524926,3225,2600,Camilo
"('ANT.San Antonio de Pereira_M1', 'ANT')",15,30,3075,524926,626,1900,Camilo
"('ANT.San Antonio de Pereira_M1', 'ANT')",15,30,3225,524926,626,1900,Camilo
"('ANT.San Antonio de Pereira_M2', 'ANT')",15,30,3075,524926,626,1900,Camilo
"('ANT.San Antonio de Pereira_M2', 'ANT')",15,30,3225,524926,626,1900,Camilo
"('ANT.San Antonio de Pereira_M3', 'ANT')",15,30,3075,524926,626,1900,Camilo
"('ANT.San Antonio de Pereira_M3', 'ANT')",15,30,3225,524926,626,1900,Camilo
"('MED.Itagui_L1', 'MED')",15,30,3225,524500,3075,2600,Juan Carlos
"('MED.Itagui_L1', 'MED')",15,30,626,524500,3075,2600,Juan Carlos
"('MED.Itagui_L2', 'MED')",15,30,3225,524500,3075,2600,Juan Carlos
"('MED.Itagui_L2', 'MED')",15,30,626,524500,3075,2600,Juan Carlos
"('MED.Itagui_L3', 'MED')",15,30,3225,524500,3075,2600,Juan Carlos
"('MED.Itagui_L3', 'MED')",15,30,626,524500,3075,2600,Juan Carlos
"('MED.Itagui_T1', 'MED')",15,30,3075,524500,3225,2600,Juan Carlos
"('MED.Itagui_T1', 'MED')",15,30,626,524500,3225,2600,Juan Carlos
"('MED.Itagui_T2', 'MED')",15,30,3075,524500,3225,2600,Juan Carlos
"('MED.Itagui_T2', 'MED')",15,30,626,524500,3225,2600,Juan Carlos
"('MED.Itagui_T3', 'MED')",15,30,3075,524500,3225,2600,Juan Carlos
"('MED.Itagui_T3', 'MED')",15,30,626,524500,3225,2600,Juan Carlos
"('MED.Itagui_M1', 'MED')",15,30,3075,524500,626,1900,Juan Carlos
"('MED.Itagui_M1', 'MED')",15,30,3225,524500,626,1900,Juan Carlos
"('MED.Itagui_M2', 'MED')",15,30,3075,524500,626,1900,Juan Carlos
"('MED.Itagui_M2', 'MED')",15,30,3225,524500,626,1900,Juan Carlos
"('MED.Itagui_M3', 'MED')",15,30,3075,524500,626,1900,Juan Carlos
"('MED.Itagui_M3', 'MED')",15,30,3225,524500,626,1900,Juan Carlos
"('ANT.Briceno_L1', 'ANT')",15,30,3225,524886,3075,2600,Luis
"('ANT.Briceno_L1', 'ANT')",15,30,626,524886,3075,2600,Luis
"('ANT.Briceno_L2', 'ANT')",15,30,3225,524886,3075,2600,Luis
"('ANT.Briceno_L2', 'ANT')",15,30,626,524886,3075,2600,Luis
"('ANT.Briceno_T1', 'ANT')",15,30,3075,524886,3225,2600,Luis
"('ANT.Briceno_T1', 'ANT')",15,30,626,524886,3225,2600,Luis
"('ANT.Briceno_T2', 'ANT')",15,30,3075,524886,3225,2600,Luis
"('ANT.Briceno_T2', 'ANT')",15,30,626,524886,3225,2600,Luis
"('ANT.Briceno_M1', 'ANT')",15,30,3075,524886,626,1900,Luis
"('ANT.Briceno_M1', 'ANT')",15,30,3225,524886,626,1900,Luis
"('ANT.Briceno_M2', 'ANT')",15,30,3075,524886,626,1900,Luis
"('ANT.Briceno_M2', 'ANT')",15,30,3225,524886,626,1900,Luis
"('MED.La Colinita_M4', 'MED')",15,65,3100,525268,626,1900,Jhonattan
"('ANT.Girardota-2_L1', 'ANT')",15,30,3225,524773,3075,2600,Camilo
"('ANT.Girardota-2_L1', 'ANT')",15,30,626,524773,3075,2600,Camilo
"('ANT.Girardota-2_L2', 'ANT')",15,30,3225,524773,3075,2600,Camilo
"('ANT.Girardota-2_L2', 'ANT')",15,30,626,524773,3075,2600,Camilo
"('ANT.Girardota-2_L3', 'ANT')",15,30,3225,524773,3075,2600,Camilo
"('ANT.Girardota-2_L3', 'ANT')",15,30,626,524773,3075,2600,Camilo
"('ANT.Girardota-2_T1', 'ANT')",15,30,3075,524773,3225,2600,Camilo
"('ANT.Girardota-2_T1', 'ANT')",15,30,626,524773,3225,2600,Camilo
"('ANT.Girardota-2_T2', 'ANT')",15,30,3075,524773,3225,2600,Camilo
"('ANT.Girardota-2_T2', 'ANT')",15,30,626,524773,3225,2600,Camilo
"('ANT.Girardota-2_T3', 'ANT')",15,30,3075,524773,3225,2600,Camilo
"('ANT.Girardota-2_T3', 'ANT')",15,30,626,524773,3225,2600,Camilo
"('ANT.Girardota-2_M1', 'ANT')",15,30,3075,524773,626,1900,Camilo
"('ANT.Girardota-2_M1', 'ANT')",15,30,3225,524773,626,1900,Camilo
"('ANT.Girardota-2_M2', 'ANT')",15,30,3075,524773,626,1900,Camilo
"('ANT.Girardota-2_M2', 'ANT')",15,30,3225,524773,626,1900,Camilo
